Date,Adj. Close,Adj. Volume,Code,Month
2009/5/31,9.956567135,9366600,WIKI/M,5
2009/6/30,10.06653265,7815600,WIKI/M,6
2009/7/31,11.90692764,8853400,WIKI/M,7
2009/8/31,13.2850839,7720900,WIKI/M,8
2009/9/30,15.70490996,10385500,WIKI/M,9
2009/10/31,15.08667403,12102100,WIKI/M,10
2009/11/30,14.00476115,25789900,WIKI/M,11
2009/12/31,14.4334358,5131700,WIKI/M,12
2010/1/31,13.71865348,13552000,WIKI/M,1
2010/2/28,16.49166442,11371400,WIKI/M,2
2010/3/31,18.79247608,8912400,WIKI/M,3
2010/4/30,20.02689228,13736800,WIKI/M,4
2010/5/31,19.17229645,10119200,WIKI/M,5
2010/6/30,15.48815753,12078000,WIKI/M,6
2010/7/31,16.13710267,9605300,WIKI/M,7
2010/8/31,16.79470042,8314900,WIKI/M,8
2010/9/30,20.01764051,6948400,WIKI/M,9
2010/10/31,20.52935663,8934900,WIKI/M,10
2010/11/30,22.27266067,9731400,WIKI/M,11
2010/12/31,21.98705492,4828100,WIKI/M,12
2011/1/31,20.11858977,6501000,WIKI/M,1
2011/2/28,20.77037994,7242800,WIKI/M,2
2011/3/31,21.12764368,8826900,WIKI/M,3
2011/4/30,20.82283431,6233300,WIKI/M,4
2011/5/31,25.15112735,9829200,WIKI/M,5
2011/6/30,25.55850714,7766100,WIKI/M,6
2011/7/31,25.23509237,6320800,WIKI/M,7
2011/8/31,22.68273804,9460100,WIKI/M,8
2011/9/30,23.09690685,8099300,WIKI/M,9
2011/10/31,26.7913589,8050400,WIKI/M,10
2011/11/30,28.37093459,9830900,WIKI/M,11
2011/12/31,28.33125803,2996500,WIKI/M,12
2012/1/31,29.66066138,6592800,WIKI/M,1
2012/2/29,33.42877152,7547600,WIKI/M,2
2012/3/31,35.15506665,3839600,WIKI/M,3
2012/4/30,36.29652237,4103100,WIKI/M,4
2012/5/31,33.66851965,6967100,WIKI/M,5
2012/6/30,30.56796294,6747200,WIKI/M,6
2012/7/31,31.89390951,9570100,WIKI/M,7
2012/8/31,35.87174923,3455400,WIKI/M,8
2012/9/30,33.64864487,5466700,WIKI/M,9
2012/10/31,34.05114062,6014600,WIKI/M,10
2012/11/30,34.61463467,10663700,WIKI/M,11
2012/12/31,35.08047741,7895600,WIKI/M,12
2013/1/31,35.52100622,4715700,WIKI/M,1
2013/2/28,36.95047724,6182800,WIKI/M,2
2013/3/31,37.79442042,5142500,WIKI/M,3
2013/4/30,40.2875514,3649300,WIKI/M,4
2013/5/31,43.66592455,3329700,WIKI/M,5
2013/6/30,43.58434487,5577500,WIKI/M,6
2013/7/31,43.89306731,4700600,WIKI/M,7
2013/8/31,40.34275922,3341300,WIKI/M,8
2013/9/30,39.51199847,3835300,WIKI/M,9
2013/10/31,42.10534434,3717300,WIKI/M,10
2013/11/30,48.6343665,3532100,WIKI/M,11
2013/12/31,48.99628107,2546700,WIKI/M,12
2014/1/31,48.8127744,3597800,WIKI/M,1
2014/2/28,53.08847983,3235000,WIKI/M,2
2014/3/31,54.63200484,3558200,WIKI/M,3
2014/4/30,52.91813186,4083600,WIKI/M,4
2014/5/31,55.18486709,3629000,WIKI/M,5
2014/6/30,53.7498778,2939300,WIKI/M,6
2014/7/31,53.5368052,2387200,WIKI/M,7
2014/8/31,57.70561682,3326000,WIKI/M,8
2014/9/30,54.17966619,4322355,WIKI/M,9
2014/10/31,53.84441902,5680468,WIKI/M,10
2014/11/30,60.44692561,3651117,WIKI/M,11
2014/12/31,61.54221587,3606816,WIKI/M,12
2015/1/31,59.79188973,2965754,WIKI/M,1
2015/2/28,59.6421292,3573916,WIKI/M,2
2015/3/31,61.06092211,4808308,WIKI/M,3
2015/4/30,60.79752574,3291751,WIKI/M,4
2015/5/31,62.97995278,4812480,WIKI/M,5
2015/6/30,63.80064506,5645344,WIKI/M,6
2015/7/31,65.30417294,3336754,WIKI/M,7
2015/8/31,55.42249603,3294388,WIKI/M,8
2015/9/30,48.82919331,4655037,WIKI/M,9
2015/10/31,48.50569514,6062208,WIKI/M,10
2015/11/30,37.18325944,9212250,WIKI/M,11
2015/12/31,33.60819371,4664192,WIKI/M,12
2016/1/31,38.82524608,5767225,WIKI/M,1
2016/2/29,41.51543883,4109249,WIKI/M,2
2016/3/31,42.70478219,2861518,WIKI/M,3
2016/4/30,38.34616301,3274193,WIKI/M,4
2016/5/31,32.16660958,9122829,WIKI/M,5
2016/6/30,32.94293958,6587925,WIKI/M,6
2016/7/31,35.11887906,6622828,WIKI/M,7
2016/8/31,35.46193258,16085863,WIKI/M,8
2016/9/30,36.70995934,5362628,WIKI/M,9
2016/10/31,36.15509896,6990792,WIKI/M,10
2016/11/30,41.81269323,6925658,WIKI/M,11
2016/12/31,35.81,3780433,WIKI/M,12
2013/6/30,45.43,7775700,WIKI/MNK,6
2013/7/31,45.89,1145400,WIKI/MNK,7
2013/8/31,43.65,452100,WIKI/MNK,8
2013/9/30,44.09,489600,WIKI/MNK,9
2013/10/31,42.01,567800,WIKI/MNK,10
2013/11/30,51.96,117200,WIKI/MNK,11
2013/12/31,52.26,289200,WIKI/MNK,12
2014/1/31,57.83,781500,WIKI/MNK,1
2014/2/28,67.69,1120000,WIKI/MNK,2
2014/3/31,63.41,670100,WIKI/MNK,3
2014/4/30,71.23,1635900,WIKI/MNK,4
2014/5/31,77.76,1567000,WIKI/MNK,5
2014/6/30,80.02,3029765,WIKI/MNK,6
2014/7/31,69.62,2764641,WIKI/MNK,7
2014/8/31,81.49,2658094,WIKI/MNK,8
2014/9/30,90.15,2509801,WIKI/MNK,9
2014/10/31,92.18,1143582,WIKI/MNK,10
2014/11/30,92.22,706114,WIKI/MNK,11
2014/12/31,99.03,732708,WIKI/MNK,12
2015/1/31,105.99,1340624,WIKI/MNK,1
2015/2/28,116.72,975777,WIKI/MNK,2
2015/3/31,126.65,963272,WIKI/MNK,3
2015/4/30,113.18,1482450,WIKI/MNK,4
2015/5/31,129.44,888328,WIKI/MNK,5
2015/6/30,118,930348,WIKI/MNK,6
2015/7/31,123.96,915089,WIKI/MNK,7
2015/8/31,86.24,1564326,WIKI/MNK,8
2015/9/30,63.94,4827285,WIKI/MNK,9
2015/10/31,65.67,2702557,WIKI/MNK,10
2015/11/30,67.91,2237624,WIKI/MNK,11
2015/12/31,74.63,1100718,WIKI/MNK,12
2016/1/31,58.09,2877180,WIKI/MNK,1
2016/2/29,65.03,3438344,WIKI/MNK,2
2016/3/31,61.28,1793147,WIKI/MNK,3
2016/4/30,62.52,2021662,WIKI/MNK,4
2016/5/31,63.36,1933936,WIKI/MNK,5
2016/6/30,60.78,1562744,WIKI/MNK,6
2016/7/31,67.34,1371227,WIKI/MNK,7
2016/8/31,74.54,1556627,WIKI/MNK,8
2016/9/30,69.78,1304717,WIKI/MNK,9
2016/10/31,59.26,1415138,WIKI/MNK,10
2016/11/30,52.7,4423800,WIKI/MNK,11
2016/12/31,49.82,1070429,WIKI/MNK,12
2004/1/31,7.276771279,4887500,WIKI/MRO,1
2004/2/29,7.931482893,4446600,WIKI/MRO,2
2004/3/31,7.599687792,18307400,WIKI/MRO,3
2004/4/30,7.574859587,6930400,WIKI/MRO,4
2004/5/31,7.58204006,5843700,WIKI/MRO,5
2004/6/30,8.605410793,6307100,WIKI/MRO,6
2004/7/31,8.566750121,4979000,WIKI/MRO,7
2004/8/31,8.306259525,6155200,WIKI/MRO,8
2004/9/30,9.453608856,6797300,WIKI/MRO,9
2004/10/31,8.727641315,7905100,WIKI/MRO,10
2004/11/30,9.100894554,5303200,WIKI/MRO,11
2004/12/31,8.678616738,3401500,WIKI/MRO,12
2005/1/31,8.937059991,8347000,WIKI/MRO,1
2005/2/28,10.99616872,14694300,WIKI/MRO,2
2005/3/31,10.89861082,8266800,WIKI/MRO,3
2005/4/30,10.81731258,9467200,WIKI/MRO,4
2005/5/31,11.33384459,7350500,WIKI/MRO,5
2005/6/30,12.47447486,14029100,WIKI/MRO,6
2005/7/31,13.64081605,8157900,WIKI/MRO,7
2005/8/31,15.11120323,17819900,WIKI/MRO,8
2005/9/30,16.19678492,7096300,WIKI/MRO,9
2005/10/31,14.13605949,9567400,WIKI/MRO,10
2005/11/30,14.01047654,8760700,WIKI/MRO,11
2005/12/31,14.40746761,8030100,WIKI/MRO,12
2006/1/31,18.16470453,9499400,WIKI/MRO,1
2006/2/28,16.76582801,8710100,WIKI/MRO,2
2006/3/31,18.0885711,9261600,WIKI/MRO,3
2006/4/30,18.84612055,11861500,WIKI/MRO,4
2006/5/31,17.91733569,12680600,WIKI/MRO,5
2006/6/30,19.88692955,8703700,WIKI/MRO,6
2006/7/31,21.63927124,10354700,WIKI/MRO,7
2006/8/31,20.02704229,13939900,WIKI/MRO,8
2006/9/30,18.44406649,11833000,WIKI/MRO,9
2006/10/31,20.72259226,23184900,WIKI/MRO,10
2006/11/30,22.73783602,21154700,WIKI/MRO,11
2006/12/31,22.28491028,5130200,WIKI/MRO,12
2007/1/31,21.76452751,10983700,WIKI/MRO,1
2007/2/28,21.95211533,13796100,WIKI/MRO,2
2007/3/31,23.9145454,15558400,WIKI/MRO,3
2007/4/30,24.5727217,10550500,WIKI/MRO,4
2007/5/31,30.09114734,17725000,WIKI/MRO,5
2007/6/30,29.14571027,8852300,WIKI/MRO,6
2007/7/31,26.83194141,19468900,WIKI/MRO,7
2007/8/31,26.31553727,6993600,WIKI/MRO,8
2007/9/30,27.84397727,9625600,WIKI/MRO,9
2007/10/31,28.87433139,12655600,WIKI/MRO,10
2007/11/30,27.41336149,9517000,WIKI/MRO,11
2007/12/31,29.84574562,5529900,WIKI/MRO,12
2008/1/31,23.08312925,22055900,WIKI/MRO,1
2008/2/29,26.19270808,11703400,WIKI/MRO,2
2008/3/31,22.46778571,15216400,WIKI/MRO,3
2008/4/30,22.45300428,16538600,WIKI/MRO,4
2008/5/31,25.43431853,24827300,WIKI/MRO,5
2008/6/30,25.67188367,11132700,WIKI/MRO,6
2008/7/31,24.48405794,39850600,WIKI/MRO,7
2008/8/31,22.42736117,6139900,WIKI/MRO,8
2008/9/30,19.83978012,17143800,WIKI/MRO,9
2008/10/31,14.48050167,16282300,WIKI/MRO,10
2008/11/30,13.1533954,6302400,WIKI/MRO,11
2008/12/31,13.74625279,10242200,WIKI/MRO,12
2009/1/31,13.680938,15568800,WIKI/MRO,1
2009/2/28,11.79527188,17050600,WIKI/MRO,2
2009/3/31,13.3260721,20534100,WIKI/MRO,3
2009/4/30,15.05455843,19077100,WIKI/MRO,4
2009/5/31,16.28976106,13260500,WIKI/MRO,5
2009/6/30,15.3955615,12878600,WIKI/MRO,6
2009/7/31,16.4788204,10271900,WIKI/MRO,7
2009/8/31,15.90131616,6873500,WIKI/MRO,8
2009/9/30,16.43187513,12387200,WIKI/MRO,9
2009/10/31,16.46793254,13857300,WIKI/MRO,10
2009/11/30,16.91741325,7930700,WIKI/MRO,11
2009/12/31,16.19134401,4364700,WIKI/MRO,12
2010/1/31,15.46008856,11986400,WIKI/MRO,1
2010/2/28,15.1400228,9610200,WIKI/MRO,2
2010/3/31,16.54681594,11941400,WIKI/MRO,3
2010/4/30,16.81353137,11216200,WIKI/MRO,4
2010/5/31,16.38777373,14387200,WIKI/MRO,5
2010/6/30,16.38777373,10220200,WIKI/MRO,6
2010/7/31,17.63174754,9111600,WIKI/MRO,7
2010/8/31,16.19502218,9045700,WIKI/MRO,8
2010/9/30,17.58134582,9988200,WIKI/MRO,9
2010/10/31,18.89330728,6702700,WIKI/MRO,10
2010/11/30,17.90987531,8863800,WIKI/MRO,11
2010/12/31,19.81483964,4227100,WIKI/MRO,12
2011/1/31,24.45417693,14051400,WIKI/MRO,1
2011/2/28,26.67635167,12382500,WIKI/MRO,2
2011/3/31,28.67169975,11252600,WIKI/MRO,3
2011/4/30,29.0643154,9986900,WIKI/MRO,4
2011/5/31,29.27906441,12052600,WIKI/MRO,5
2011/6/30,28.47371447,13829300,WIKI/MRO,6
2011/7/31,27.25548234,8861300,WIKI/MRO,7
2011/8/31,23.82027342,8067400,WIKI/MRO,8
2011/9/30,19.09515232,9987700,WIKI/MRO,9
2011/10/31,23.03275324,10040700,WIKI/MRO,10
2011/11/30,24.87464092,7880300,WIKI/MRO,11
2011/12/31,26.04008368,5949900,WIKI/MRO,12
2012/1/31,27.92614373,11024400,WIKI/MRO,1
2012/2/29,30.30573204,11242600,WIKI/MRO,2
2012/3/31,28.34735042,5147300,WIKI/MRO,3
2012/4/30,26.23694831,7547900,WIKI/MRO,4
2012/5/31,22.42426806,8369400,WIKI/MRO,5
2012/6/30,23.01840764,8551000,WIKI/MRO,6
2012/7/31,23.82859798,6760900,WIKI/MRO,7
2012/8/31,25.19937874,5762100,WIKI/MRO,8
2012/9/30,26.78453017,6749900,WIKI/MRO,9
2012/10/31,27.22837257,3899800,WIKI/MRO,10
2012/11/30,28.09655632,4655500,WIKI/MRO,11
2012/12/31,27.92351432,5021900,WIKI/MRO,12
2013/1/31,30.61021906,4848800,WIKI/MRO,1
2013/2/28,30.65968215,4417100,WIKI/MRO,2
2013/3/31,30.86102932,4425500,WIKI/MRO,3
2013/4/30,29.9000542,4788400,WIKI/MRO,4
2013/5/31,31.6254558,4498400,WIKI/MRO,5
2013/6/30,31.80018208,4406800,WIKI/MRO,6
2013/7/31,33.43709139,3553300,WIKI/MRO,7
2013/8/31,31.84671822,6070200,WIKI/MRO,8
2013/9/30,32.26295473,5396400,WIKI/MRO,9
2013/10/31,32.61444335,4233000,WIKI/MRO,10
2013/11/30,33.50940189,2570000,WIKI/MRO,11
2013/12/31,32.82136201,3072000,WIKI/MRO,12
2014/1/31,30.4876051,6707400,WIKI/MRO,1
2014/2/28,31.32589937,8611300,WIKI/MRO,2
2014/3/31,33.21480434,6897700,WIKI/MRO,3
2014/4/30,33.80391827,6852900,WIKI/MRO,4
2014/5/31,34.46362541,5429900,WIKI/MRO,5
2014/6/30,37.52831223,5466300,WIKI/MRO,6
2014/7/31,36.42840929,5268700,WIKI/MRO,7
2014/8/31,39.4036827,7047100,WIKI/MRO,8
2014/9/30,35.52853041,6082112,WIKI/MRO,9
2014/10/31,33.45863199,8286718,WIKI/MRO,10
2014/11/30,27.51439515,8542602,WIKI/MRO,11
2014/12/31,26.91501517,6082724,WIKI/MRO,12
2015/1/31,25.3071546,9580506,WIKI/MRO,1
2015/2/28,26.69466471,5419343,WIKI/MRO,2
2015/3/31,25.01786416,5712692,WIKI/MRO,3
2015/4/30,29.79914115,6825977,WIKI/MRO,4
2015/5/31,26.25012973,5264080,WIKI/MRO,5
2015/6/30,25.62259812,8528994,WIKI/MRO,6
2015/7/31,20.28375232,8947522,WIKI/MRO,7
2015/8/31,16.89426415,18451467,WIKI/MRO,8
2015/9/30,15.04752273,13694833,WIKI/MRO,9
2015/10/31,17.95931609,15400260,WIKI/MRO,10
2015/11/30,17.15710014,11787744,WIKI/MRO,11
2015/12/31,12.33625875,10140945,WIKI/MRO,12
2016/1/31,9.533899733,20676461,WIKI/MRO,1
2016/2/29,8.098235931,38357678,WIKI/MRO,2
2016/3/31,10.98834936,40202066,WIKI/MRO,3
2016/4/30,13.89819053,27965219,WIKI/MRO,4
2016/5/31,12.94251444,19673877,WIKI/MRO,5
2016/6/30,14.86359156,15331686,WIKI/MRO,6
2016/7/31,13.50695463,13853640,WIKI/MRO,7
2016/8/31,14.92340508,17317245,WIKI/MRO,8
2016/9/30,15.70832452,19307277,WIKI/MRO,9
2016/10/31,13.09523828,16146337,WIKI/MRO,10
2016/11/30,18.00394786,74509709,WIKI/MRO,11
2016/12/31,17.25627561,7899822,WIKI/MRO,12
2011/6/30,17.84252479,3025600,WIKI/MPC,6
2011/7/31,18.87256426,10709600,WIKI/MPC,7
2011/8/31,16.05377514,5731000,WIKI/MPC,8
2011/9/30,11.72194159,9626800,WIKI/MPC,9
2011/10/31,15.55128245,6581200,WIKI/MPC,10
2011/11/30,14.56249394,12317400,WIKI/MPC,11
2011/12/31,14.51888061,2165600,WIKI/MPC,12
2012/1/31,16.66901823,10394400,WIKI/MPC,1
2012/2/29,18.22425781,10255600,WIKI/MPC,2
2012/3/31,19.01814245,7078400,WIKI/MPC,3
2012/4/30,18.25057443,6763600,WIKI/MPC,4
2012/5/31,15.93109127,7846000,WIKI/MPC,5
2012/6/30,19.8398841,10990000,WIKI/MPC,6
2012/7/31,20.89106229,9495400,WIKI/MPC,7
2012/8/31,23.01932922,7878200,WIKI/MPC,8
2012/9/30,24.28261222,4748400,WIKI/MPC,9
2012/10/31,24.43385032,5480800,WIKI/MPC,10
2012/11/30,26.64832112,5146600,WIKI/MPC,11
2012/12/31,28.19691351,4202800,WIKI/MPC,12
2013/1/31,33.21417384,8097200,WIKI/MPC,1
2013/2/28,37.25186291,4813400,WIKI/MPC,2
2013/3/31,40.27228423,5275600,WIKI/MPC,3
2013/4/30,35.22027,13876000,WIKI/MPC,4
2013/5/31,37.24777527,5167800,WIKI/MPC,5
2013/6/30,32.08275043,15077600,WIKI/MPC,6
2013/7/31,33.10762861,5845400,WIKI/MPC,7
2013/8/31,33.1341544,4815600,WIKI/MPC,8
2013/9/30,29.39165371,9147800,WIKI/MPC,9
2013/10/31,32.74573857,9671400,WIKI/MPC,10
2013/11/30,38.01393788,3893800,WIKI/MPC,11
2013/12/31,42.1442896,6417400,WIKI/MPC,12
2014/1/31,39.99411763,8399200,WIKI/MPC,1
2014/2/28,38.77763239,6485800,WIKI/MPC,2
2014/3/31,40.18101338,5580000,WIKI/MPC,3
2014/4/30,42.9092968,9770800,WIKI/MPC,4
2014/5/31,41.46086451,4274200,WIKI/MPC,5
2014/6/30,36.21042278,7769600,WIKI/MPC,6
2014/7/31,38.71968866,15821400,WIKI/MPC,7
2014/8/31,42.44653105,3281200,WIKI/MPC,8
2014/9/30,39.48959218,5853696,WIKI/MPC,9
2014/10/31,42.3952277,7236604,WIKI/MPC,10
2014/11/30,42.24454523,7651624,WIKI/MPC,11
2014/12/31,42.32426077,3204174,WIKI/MPC,12
2015/1/31,43.41683254,9757894,WIKI/MPC,1
2015/2/28,49.47396807,4385454,WIKI/MPC,2
2015/3/31,48.24418658,5779276,WIKI/MPC,3
2015/4/30,46.4442765,10060464,WIKI/MPC,4
2015/5/31,48.98211006,5635120,WIKI/MPC,5
2015/6/30,49.53130055,3946697,WIKI/MPC,6
2015/7/31,51.7659377,6042875,WIKI/MPC,7
2015/8/31,45.05347772,7783867,WIKI/MPC,8
2015/9/30,44.12022031,5949441,WIKI/MPC,9
2015/10/31,49.32932035,5326804,WIKI/MPC,10
2015/11/30,55.95508031,5524842,WIKI/MPC,11
2015/12/31,49.66121149,2468355,WIKI/MPC,12
2016/1/31,40.03360394,6639238,WIKI/MPC,1
2016/2/29,33.14140032,7611721,WIKI/MPC,2
2016/3/31,35.97656245,5148721,WIKI/MPC,3
2016/4/30,37.81506349,7184130,WIKI/MPC,4
2016/5/31,34.00531684,6213984,WIKI/MPC,5
2016/6/30,37.06120664,8066411,WIKI/MPC,6
2016/7/31,38.45734799,8286408,WIKI/MPC,7
2016/8/31,41.86603828,3335992,WIKI/MPC,8
2016/9/30,39.97512335,7735313,WIKI/MPC,9
2016/10/31,42.92967793,8739144,WIKI/MPC,10
2016/11/30,46.69016368,10984889,WIKI/MPC,11
2016/12/31,49.99680436,3224408,WIKI/MPC,12
2004/1/31,18.08063862,2222388,WIKI/MAR,1
2004/2/29,18.17839382,1924548,WIKI/MAR,2
2004/3/31,17.36207914,2769406,WIKI/MAR,3
2004/4/30,19.24314107,2165412,WIKI/MAR,4
2004/5/31,20.1285867,948030,WIKI/MAR,5
2004/6/30,20.38770567,3596358,WIKI/MAR,6
2004/7/31,19.94627179,1525018,WIKI/MAR,7
2004/8/31,19.39447944,999466,WIKI/MAR,8
2004/9/30,21.27519569,6205814,WIKI/MAR,9
2004/10/31,22.31111265,3026294,WIKI/MAR,10
2004/11/30,23.27742254,1703366,WIKI/MAR,11
2004/12/31,25.82272518,739906,WIKI/MAR,12
2005/1/31,25.90472812,2711834,WIKI/MAR,1
2005/2/28,26.28194163,1626112,WIKI/MAR,2
2005/3/31,27.4497086,2196076,WIKI/MAR,3
2005/4/30,25.76232747,5560374,WIKI/MAR,4
2005/5/31,27.72888602,1656876,WIKI/MAR,5
2005/6/30,28.0508083,2548818,WIKI/MAR,6
2005/7/31,28.15360369,1492770,WIKI/MAR,7
2005/8/31,25.99078851,6102346,WIKI/MAR,8
2005/9/30,25.94792505,3223438,WIKI/MAR,9
2005/10/31,24.55579828,3228384,WIKI/MAR,10
2005/11/30,26.61103869,2927376,WIKI/MAR,11
2005/12/31,27.62583642,1640850,WIKI/MAR,12
2006/1/31,27.48970791,3844544,WIKI/MAR,1
2006/2/28,28.21572661,2502920,WIKI/MAR,2
2006/3/31,28.34115439,2001900,WIKI/MAR,3
2006/4/30,30.18787393,1725426,WIKI/MAR,4
2006/5/31,29.88215302,1800900,WIKI/MAR,5
2006/6/30,31.55191229,1913468,WIKI/MAR,6
2006/7/31,29.11847519,1662415,WIKI/MAR,7
2006/8/31,31.22369667,1645203,WIKI/MAR,8
2006/9/30,32.03620922,1995372,WIKI/MAR,9
2006/10/31,34.63127483,2257010,WIKI/MAR,10
2006/11/30,37.43361404,1787249,WIKI/MAR,11
2006/12/31,39.61754183,1276833,WIKI/MAR,12
2007/1/31,39.96622933,2961405,WIKI/MAR,1
2007/2/28,39.77528141,4160488,WIKI/MAR,2
2007/3/31,40.69909034,1806439,WIKI/MAR,3
2007/4/30,37.58181932,4117360,WIKI/MAR,4
2007/5/31,38.28008803,3723765,WIKI/MAR,5
2007/6/30,36.00251347,3444322,WIKI/MAR,6
2007/7/31,34.59538471,4696128,WIKI/MAR,7
2007/8/31,36.98500574,1774884,WIKI/MAR,8
2007/9/30,36.25522367,1625123,WIKI/MAR,9
2007/10/31,34.28691615,3502783,WIKI/MAR,10
2007/11/30,31.27607287,4657550,WIKI/MAR,11
2007/12/31,28.56557798,2189944,WIKI/MAR,12
2008/1/31,30.05319439,5458588,WIKI/MAR,1
2008/2/29,28.49871882,3322455,WIKI/MAR,2
2008/3/31,28.7160111,3077435,WIKI/MAR,3
2008/4/30,28.72465645,2716781,WIKI/MAR,4
2008/5/31,27.56059602,4052766,WIKI/MAR,5
